time,phoneme,F1,F2,F3
1.5370017305733583,,824.7988519408682,2049.095509955679,2440.7715364466885
3.1624021368137027,ɔ,403.4456772069828,1189.7462660263343,1743.139234796815
3.3108665792800513,,332.406783796919,1301.7181553177631,2187.1245771770296
3.4185316329770217,ʋ,316.6464453377184,1536.7829569186256,2846.152685707114
3.8692377955382184,,757.9070599198392,1356.5874121835159,2326.9437246453394
4.329364235548429,ɔ,346.6867618785725,954.5688633365597,2334.2030941194953
4.447582883049117,,289.2851871378785,1181.891753601578,2257.0572955200546
4.558563318702497,ʋ,309.0307220045494,1006.5564410052743,2279.348966865974
15.460260824452119,,271.26442075467287,1607.2672918330263,2532.2724213725005
26.37568882383866,ɔ,535.5996887687571,1084.6119521070996,2162.4419352555888
26.872297537833543,,791.8749974063694,1382.193199466622,2631.5927278733875
27.371635379755446,ɔ,517.783090530408,1091.0628102605522,1795.741922217009
28.405463317074542,,1224.0393757853317,1904.999476763536,3068.567240189277
29.448058442137302,ɔ,568.9308634957379,1052.7048931230518,1704.2199478592383
30.01624088640239,,1438.963380210512,1915.9349038419646,2764.6550614980556
30.584423330667477,ɔ,490.99213024231284,727.5513352001586,1474.5808792477137
31.05275297820058,,804.0329782415599,1536.8909604422317,2205.589668511146
31.50788313751961,ɔ,533.0436747688844,1065.8205743366264,1908.471644450905
48.27358932877239,,309.93956132118234,1232.9131841104454,2482.364025893867
65.0137635415496,ʋ,299.00257878461827,1038.4332625606514,2617.4179308344455
65.11881480449331,,258.3772092024745,1020.2833088362955,2003.6122254038676
65.24200441499566,ʋ,270.93036210943166,1131.0454125126976,2291.881334458576
65.7474650737721,,1140.8869111144684,1340.6742102845087,1889.4392036354213
66.23629891395315,ʋ,318.71295955771245,1157.4146513576068,2514.7642782856838
66.34210594137849,,279.61151229353555,1218.4570167941824,1819.6119918979005
66.45018026224865,ʋ,298.53805639832376,1193.918300137598,2331.1155258457657
66.8931857719555,,1268.7698930093768,1418.5337765287322,2642.6760594904554
67.34715649615869,ʋ,302.8165630053223,1265.4407776548587,2516.8584222174363
67.45471371501512,,250.88804511599236,1291.6319546420802,2389.1857754712905
67.55261836294852,ʋ,289.3113238381213,1227.154826144441,1598.432216313613
73.96128394859409,,1518.6845364933854,2365.89745420409,3262.626353116112
80.36450613801262,u,306.95615778070174,891.3869834365321,2426.8151685493604
80.47462335207547,,1128.0153307320697,2048.0872147015903,2955.9051143457064
80.59411224393091,u,309.14755922396876,933.053487736042,2189.9292065605237
81.08251606667383,,316.25912617466054,1317.929339495857,2276.943530778459
81.56701502366985,u,288.02032127751085,950.5016583398747,2083.6763362018423
81.67557029143393,,1105.929787131105,2007.1822699869726,2995.152682538238
81.80052599533505,u,313.17819009451176,855.4345462350733,2191.5850470850446
82.23638805070749,,330.21829300692997,1174.9776073496223,2375.347667865103
82.65756037303204,u,277.5927861863433,869.0008331878745,2134.3701103466983
82.75719023337463,,1119.9519851425391,2136.6772624201294,2910.405964446593
82.87307177306388,u,312.07011394011306,852.3369447809447,2246.6957623750395
107.74597676654676,,502.13767000471216,1650.4626284104586,2378.764758701091
132.58423634650745,ə,344.4015936669298,1450.0149562478125,2598.607191092768
132.68059967524775,,173.6361739516215,1606.4687455250814,2986.3348685079054
132.80315406256872,ɛ,599.8608637509885,1483.7984293039813,1898.393663837464
133.35531268527842,,1035.8520858536674,1720.61526405137,2538.29037144385
133.88128024940738,ə,364.50671693565084,1423.8840718644285,1720.702468148628
133.9761610653978,,817.800227625918,2016.7366284125865,2710.8646995659533
134.09525625630246,ɛ,550.7831906056159,1058.6874792252086,2109.3107986936384
134.578309480354,,491.5932136251962,1554.6985080504014,2781.618636373517
135.03528104243992,ə,339.2657957813848,1446.8845128924386,2633.7487739339995
135.13708779585716,,1575.2475749248817,2220.6372467879696,3225.122345670634
135.25520973411687,ɛ,537.7381243499223,1291.542852564654,2022.3925284954514
163.2573697523158,,1566.4607291112982,1670.673917982473,3142.862064261254
191.27782775203193,o,345.4532166054816,956.1631688981486,2478.5620618017533
191.41780762418912,,344.4765352750959,1442.9866048746726,2353.1905794016347
191.55047511496497,u,198.88208634202255,1080.4419003069006,2119.7984998887514
192.08559104742966,,649.0524636056214,1496.526916587053,2257.654617880452
192.6359462284874,o,330.923796195204,873.887839727829,2475.0685445864606
192.78188661319916,,319.1054060166181,1457.720403765067,2113.427247450984
192.92082185944471,u,203.491419367402,1330.510614198019,2634.2932913812824
193.35246407572777,,957.9979083767829,1590.8109279167163,2573.821034530473
193.79245100958718,o,329.32787396953876,976.4202619939256,2501.3668483269703
193.93136167639955,,287.2206197357148,1277.9486745338895,2043.9451993572482
194.0615220649875,u,244.29850633284354,846.9849927222551,2050.2557888666715
228.50593610022136,,429.13801929441934,1705.5856947755117,2585.130984225036
262.94098514091957,o,336.88212209319505,1098.3485174230195,2385.846700319933
263.0616890443605,,978.9672519711917,1504.4133441592685,2764.2181632864344
263.17672229461954,u,259.04516905254826,1419.9905785283925,2248.7942024855374
263.6552305113813,,881.4397808184981,1597.864032918585,2472.2738869146856
264.14814430051183,o,319.4662845790261,937.5556942229496,2165.0341948218243
264.2788393547968,,1006.0751768701431,1866.9381901480663,3393.4519830591175
264.3940369718148,u,245.6211263510689,1130.0316274443962,2112.2454864101087
264.81545839582316,,540.4425094737752,1352.1642190200462,2179.2021033885258
265.2399088643882,o,329.4455003331945,1090.1355566225134,2310.0822376277447
265.358499480929,,510.29081208489777,1495.8241850223335,2262.307161913643
265.46640625814183,u,239.22009820259854,1231.4690439056735,1958.753844201214
297.1732271311148,,1080.294821824711,1814.8096199337713,2739.072331591969
328.8685897904386,ə,365.69451006243196,1665.6826350685799,2551.575033083315
328.9615764494399,,675.1355469602711,1469.9139808880475,2387.27002751771
329.0909630142726,ɛ,433.2426392719717,1354.431155752463,2268.7105999909536
329.65464677188425,,1057.9156482150745,1923.738653426181,2394.4955153775663
330.1843233368778,ə,330.867730049594,904.1934182023138,2395.4695453940935
330.27893467769064,,334.4236204795756,1202.151882887264,2190.011950724868
330.3992033312662,ɛ,450.1291999867406,1450.5587409299806,2251.5701276523223
330.90933000834684,,1386.5866347442536,1942.1398593976126,2804.1295428924227
331.3985200931488,ə,350.7873835161163,1923.4703978912648,2556.1936918901224
331.4985836129237,,651.3117632992967,1551.2787116999982,2362.2484859258557
331.6279054718141,ɛ,419.03977598496147,1844.6389207421655,2322.947166478852
332.44360847466504,,723.4395283422273,1583.9247328633944,2404.1040929886094
333.22186080344824,ə,376.212062696139,1859.5813772056767,2562.378389210941
333.3172429889647,,402.9864314883196,1639.1299563127518,2668.070348451647
333.4448093475081,ɛ,427.1744098515336,2216.296937395978,2531.681749850614
364.4214340644479,,784.8949602132168,1193.3664526272353,2387.838324425301
395.41516504268986,ɛ,596.0339511609532,2040.6663342004633,2714.025837944122
395.9915988103453,,423.40074716568023,1164.2504175881215,2110.160444665
