1.5370017305733583,,854.5795493703213,2237.4629342312387,3434.568834404859
3.1624021368137027,ɔ,859.42573990881,1292.0935885475744,2648.6715776697056
3.3108665792800513,,305.86423334318295,1341.421382903233,2635.0402675173664
3.4185316329770217,ʋ,318.3291271094042,1538.5526185073813,2757.3546374505036
3.8692377955382184,,851.6569496844837,1419.0380918287199,2638.34247156916
4.329364235548429,ɔ,351.7006554540026,966.6586694003706,2996.588488800126
4.447582883049117,,301.0204012432058,1398.4572781201316,2538.1313892422954
4.558563318702497,ʋ,319.5532332647402,1081.0387267801982,2810.0233869906688
15.460260824452119,,273.28050113361843,1656.143757397108,2802.5079761405896
26.37568882383866,ɔ,568.5446676421435,1163.5300695203823,2780.4937695331705
26.872297537833543,,784.7191606578022,1928.7851609480188,3133.612157565917
27.371635379755446,ɔ,569.5207042516034,1162.4240352576335,3079.2784807404537
28.405463317074542,,1224.4183625359103,1842.1141836459617,3116.087718002292
29.448058442137302,ɔ,580.219929263352,1056.5349951618327,3055.0038556256127
30.01624088640239,,1254.0564039883077,1776.0866214287535,2679.006827574081
30.584423330667477,ɔ,522.8245480864383,963.46787480482,3057.8805815996425
31.05275297820058,,843.1701739031706,1664.3138054456556,2484.9150944368876
31.50788313751961,ɔ,547.9867721529262,1084.5518576100242,3140.595922879594
48.27358932877239,,315.38301668544943,1872.85273979476,2679.9025461465485
65.0137635415496,ʋ,297.5211049219839,1030.4056473078128,2566.9488911758294
65.11881480449331,,260.9200180642058,1045.5772807211638,2147.1387928771164
65.24200441499566,ʋ,277.3003098903157,1277.8946847927036,2789.6105460489257
65.7474650737721,,1188.3048485877,1406.889271765058,2608.5042159057266
66.23629891395315,ʋ,316.18833936345544,1144.0291212126845,2507.575494093499
66.34210594137849,,275.13187469521955,1234.8406954995492,2285.550016943239
66.45018026224865,ʋ,298.66816645223975,1192.9422539387594,2396.0162304792307
66.8931857719555,,1321.1590513716392,1383.0094745562678,2699.634047361798
67.34715649615869,ʋ,301.4533959798244,1259.2957933632254,2515.754111674491
