132.58423634650745,ə,343.1151777795076,1443.5559723285637,2593.316879439673,atch
132.80315406256872,ɛ,608.8968048344407,1839.6486673709762,1947.1093330390022,atch
133.88128024940738,ə,365.5360753384126,1426.6426543758676,2980.4586378974996,atch
134.09525625630246,ɛ,552.3810547018093,1871.9166984383367,3034.507465925025,atch
135.03528104243992,ə,337.95230447871745,1437.5833088273882,2690.8375139942336,atch
135.25520973411687,ɛ,544.8411349004891,1768.8147107711507,2980.535951330217,atch
328.8685897904386,ə,366.3651680791165,1693.5995849765075,2558.1527321427648,atch
329.0909630142726,ɛ,438.57298550710345,1888.5925760898333,2228.0170626963213,atch
330.1843233368778,ə,344.4991058546766,2420.454167024094,2939.5744253805537,atch
330.3992033312662,ɛ,464.2312341734309,2195.9552386682176,2239.3348344815527,atch
331.3985200931488,ə,326.12948624387735,1358.111564424085,2488.4210309721934,atch
331.6279054718141,ɛ,424.411219047984,2188.6547141869814,2313.5731866315195,atch
333.22186080344824,ə,354.6948294537114,1912.713641875246,2604.9685889968227,atch
333.4448093475081,ɛ,425.2212757546777,2232.52658994086,2341.4529961727785,atch
395.41516504268986,ɛ,588.552724162445,2050.7396206407407,2798.058194827836,atch
396.5571142278004,ɛ,572.0618550664124,1971.719988958315,2487.3732389244433,atch
397.656316139973,ɛ,565.1886191871113,1966.2439498259405,2575.3258978100275,atch
398.66045915069014,ɛ,543.0660228718997,1887.0819890748726,2519.422054575907,atch
423.7936710666115,ɛ,466.6407171864186,2027.9326123752037,2481.4448083216707,atch
424.8583300367299,ɛ,467.9958860791833,2104.0711291523276,2312.2047259949927,atch
637.0580883278328,ə,373.7839660145802,1927.7013765084953,2461.2964470354923,atch
637.3149278656667,ɛ,496.1772698773871,2178.0604027362424,2730.374589210278,atch
638.4206610446856,ə,320.45434061077106,2091.9237957187165,2516.7969826893423,atch
638.6618320694156,ɛ,468.5921385432078,1713.1353150956209,2188.185801005563,atch
639.6716727453493,ə,321.8105751014529,1995.7771024877713,2910.495682818955,atch
639.9086750831068,ɛ,424.6497857721781,2233.329474302289,3059.4627310103133,atch
673.5249505334011,ə,345.89191617628376,1909.8958124309734,2511.5772617667076,atch
673.7854453241415,ɛ,447.3584945327743,1604.622250929937,2383.195223889378,atch
674.72256944384,ə,311.2055934736199,1698.5801936735772,2429.0644546200547,atch
674.9614421373252,ɛ,447.1780817364763,1818.2587113593286,2222.990049179062,atch
675.875674778928,ə,298.19725295972563,2339.192756309738,2463.4485685493864,atch
676.1214161461653,ɛ,456.3602951155347,2148.8228186026245,2835.0684477849054,atch
756.9640107739817,ə,553.7733569978253,1796.5283769142281,2494.265280078166,atch
758.2385189006806,ə,449.0980203472949,1835.4700265962792,2499.29245900542,atch
901.9235576528481,ə,526.0357893142308,1740.222763569991,3182.4964538735353,atch
903.069160450199,ə,596.7413784228523,1649.519172511032,3051.4748890505216,atch
904.1754033202085,ə,524.5812693461204,1623.1411857801668,2619.384681568785,atch
1302.905251606005,ɛ,408.9114646977093,2295.0427710069735,2530.4233547696117,atch
1304.0140993807959,ɛ,384.77838330218697,2208.1702976415286,3228.5784251990776,atch
1305.055265154851,ɛ,390.5891467565596,2292.769258855553,3312.1310182959564,atch
1329.1957961763214,ɛ,512.922652553172,1827.3011375028677,2709.96504704506,atch
1330.112570625963,ɛ,477.410963647506,2354.2654803901582,3102.2489116631104,atch
1330.845172975623,ɛ,484.79196143417624,2133.5753723988937,2204.574627753943,atch
1383.628703313703,ɛ,562.7912074811912,1953.1075623488925,2927.905329224905,atch
1384.5028787599224,ɛ,561.8205499072568,1949.901580244558,3052.8939174521793,atch
1385.2372043924402,ɛ,547.0715558779742,1975.8468152323326,3112.1551882003637,atch
192.51257011550524,ə,445.68169226768475,1797.2251258307483,2756.6106282409746,atch
193.74152395081325,ə,371.3226292502486,2132.6598401193146,2603.335436779042,atch
194.7976371922112,ə,447.8985450191492,1757.6124780703672,2424.1924007053417,atch
262.1242750305596,ə,341.17447853150753,1593.7944358970226,2521.4794057958347,atch
263.495392936583,ə,374.29616386339904,1800.9637621067882,2572.89574068874,atch
375.04041733851614,ə,639.2743589326417,1558.172670740981,2402.03717759405,atch
376.0901218300079,ə,531.9674310957097,1544.581614128675,2526.488941819208,atch
377.0495517615594,ə,563.2257612549431,1429.6338109058815,2431.456778908968,atch
383.5639373469687,ɛ,573.55129829008,1716.889202947742,2303.7694626978755,atch
384.5001428695168,ɛ,511.54022663323497,1668.0442110145589,2368.887706499015,atch
385.30249821147,ɛ,500.1340418120502,1584.033319743812,2429.714067430226,atch
399.34703371110203,ɛ,494.4746264569534,2199.271948418304,3165.87076787436,atch
400.897405831779,ɛ,495.73684746105,2001.324654237496,3162.75649708684,atch
401.9750580348695,ɛ,509.58057553158227,2149.798715565168,3003.5637084756904,atch
402.8674244219188,ɛ,516.547217241541,1722.2527258462649,2279.2458276952857,atch
