time,phoneme,F1,F2,F3
0.40877551020406055,,713.6146792236988,1331.4096572411077,2777.4954413601413
0.8787938253277048,i,274.2212770403382,2530.4476323235294,3047.516926111481
0.9956537625084049,,260.83911080132197,1285.0520038736393,2609.368566832718
1.0886029424516406,a,419.81250278251946,1482.5607080587652,2509.6244162466287
1.1823140009190007,,300.5493204948403,1165.178966606572,2611.535529142971
1.2821200875793604,a,381.002090540212,1528.1477637813437,2597.5606837943114
1.3979256232463424,,888.3655820901389,1761.611761885268,2861.2756936540586
1.5144930374374495,o,306.25657339108665,927.0351541470049,2539.355085767973
1.9121165061224068,,303.6761415744751,1612.2669601368327,2611.7894150180528
2.3160625239085944,i,277.1379276993157,2435.1192458724768,2866.7636900412926
2.4267624308149323,,256.285354663213,1183.5906126251518,2564.8109476164523
2.525806638951167,a,404.5305147115661,1441.4280286253409,2557.2655552428178
2.610375155129029,,323.9689393579765,1125.222075972662,2572.801113505568
2.7048480921205145,a,619.1666791527722,1504.0934476641823,2553.6467606167316
2.813034842546248,,455.67239486860944,1556.824502606383,2736.41808272299
2.932649770833854,o,305.9752128777857,935.0808497176562,2625.691116836373
3.421194597323921,,1193.0870642008138,1755.5703431713055,3036.4893642715156
3.891015009812095,i,275.94801045401107,2411.72305014496,2804.2449373299323
3.9880961314771852,,252.8537666857284,1238.5639312396686,2610.6135943896184
4.084092825516921,a,587.5925370235706,1479.3672896639316,2597.711668270435
4.177042005460155,,330.538205759115,1173.9517303899834,2492.5616385465746
4.273038699499891,a,508.3341711613407,1452.1395074511602,2574.0952401175564
4.383511085497998,,440.0113190304013,1498.7854758874926,2953.2180025710736
4.5031260137856055,o,296.8776280966457,897.7413678828605,2655.0409027979795
16.330623326179172,,469.817672062482,1364.2182710062452,3051.640161707911
28.154040735450693,o,615.4818922038808,1021.9789975645706,2876.478466242305
28.294710056169713,,255.8582560059661,1043.044196071668,2445.0514637111874
28.435834585214177,a̰,634.3296757738104,1300.9887569004666,2249.9311694256653
29.10316526449516,,492.5767214114852,1582.301791013572,2739.983241371235
29.773635370833855,o,530.5372756406798,948.1946707850065,2211.1636408516724
29.901584352480022,,255.06268075812784,1009.3511102481837,2468.459558628191
30.02149941473168,a̰,507.75005138058816,1277.842071592495,2428.2933213662227
30.64955043308551,,1144.9441432763233,2151.123388352328,3243.0263493991924
31.26984638616025,o,658.3739441506457,1412.906530232858,2838.812995789348
31.377111890796012,,279.2902829723086,1038.3422687473824,2329.892469904888
31.503552942830073,a̰,597.0954199754275,1388.4087343812175,2290.457352343047
51.22428743819431,,444.7126204910045,1657.2747580978541,2852.19957010292
70.91528710366262,ɩ,492.27743820241244,2473.0215636457638,2894.7677800198553
71.05568975266924,,245.1882102511013,1271.5446025141907,2568.4271289498033
71.21883949722931,a̰,568.9169695454268,1490.4200948307357,2354.7983868759
72.35708570347342,,267.3576401513388,1409.0023047617046,2572.782114962538
73.46808898067303,ɩ,335.0584453779792,2643.3077479934964,2706.785501499484
73.57924628776858,,254.40372815777792,1248.9909126754274,2456.7307330246545
73.71376786960397,a̰,688.3828385053356,1521.7724500637514,2230.1160126055347
74.2119617072577,,549.1930905430099,1744.1892340553286,2723.1335537271766
74.70169920129743,i,269.614774445319,2670.812826438313,3110.352484111923
74.81997634793888,,256.0234495273299,1205.183407337218,2597.9886658638693
74.9580379714015,a̰,656.6063225241949,1490.6409060643373,2305.849876637239
75.51976082476006,,1207.2589041655708,2101.2861569713473,3192.7141962953388
76.04983384349234,i,286.6758114926179,2411.5848300389803,2720.4491720219157
76.14060788322743,,258.39868726471974,1237.4861566781735,2612.7980612756196
76.26189278767399,a̰,701.4867956003354,1536.5417935770824,2374.8945675570044
86.82548553999186,,591.1206073181807,2084.7892756569067,2789.0199153985477
97.36583989836461,ə,393.77164127837267,1622.5697113616397,2537.8048800113174
97.48726332617919,,275.6150365520769,2538.4973254421147,3489.7517653261566
97.63595771709689,i,256.98508472692885,1389.9908593759474,2622.439787643436
98.27616749722932,,1433.8061128524785,2561.378183565924,3674.6750188057376
98.90016211444785,ə,352.0339403092107,2189.8547543739905,2712.2792093287035
99.03930860451408,,249.3885997815626,2525.128673342881,3448.5160104611714
99.17669751047436,i,256.2738643444102,2582.0555245881133,3449.197599902375
99.66955102040814,,1092.4526841100385,2058.5612096742334,2873.381626704977
100.16167048001077,ə,365.07727644115687,2369.3159953041227,2780.0172449975444
100.29530860451408,,219.31083681413895,1475.6766006866071,2643.0299565044083
100.42718914491144,i,269.25650954925334,2594.4094439092587,3440.6502421248897
126.20955102040813,,301.88384319719904,1311.5396218343958,2425.517999867001
152.01884937272598,i,252.14926084229643,1213.562106466234,2745.145498298755
152.19409571369096,,265.0515536711784,1457.4414775983869,2564.1571040806016
152.34975641378554,ɩ,305.5417437792121,2593.465867556372,3325.2444342071954
152.77851007282058,,262.2754658705204,1612.1772183488208,2812.7393894308843
153.20724062040813,i,300.01189201137504,1076.1005463465767,2535.9289693382498
153.31549513090954,,259.47996966315577,1686.7243753927346,2809.259583963304
153.39237412277328,i,257.01436361280275,2561.3866564746168,3233.8858661615827
153.46967016212994,,245.7781820104138,1373.4009471354188,2494.444665493177
153.58036572466546,i,273.1106063825811,1661.4829029621765,2831.0896224235576
153.99081517480735,,954.9359254166467,2233.9487317688286,3205.1913691625577
154.40475108095683,i,267.041048018337,1163.773477346825,2844.184203189844
