time,phoneme,F1,F2,F3
1.5370017305733583,,810.9452156874544,1863.5205642719154,2495.900409648014
3.1624021368137027,ɔ,401.51215871153283,1186.7638633631736,1728.2632790902749
3.3108665792800513,,331.20904070799594,1302.7263370376659,2186.7691196742844
3.4185316329770217,ʋ,318.2289358627368,1537.6689328249922,2730.311474234531
3.8692377955382184,,753.1349340830171,1351.899691874574,2302.9714974560543
4.329364235548429,ɔ,345.3396149227152,951.310144891249,2075.005245701573
4.447582883049117,,289.50282946643205,1182.6206208192518,2261.6254829953605
4.558563318702497,ʋ,309.3494421443639,1008.6714709042764,2252.6755571797034
15.460260824452119,,270.6022796686341,1598.8088072103774,2416.8367052449235
26.37568882383866,ɔ,532.7021147209903,1076.0736188980736,2073.113147367725
26.872297537833543,,802.9240931321956,1279.2217491203642,2563.0427593910067
27.371635379755446,ɔ,517.1071981435885,1090.4271527038306,1759.8765193981535
28.405463317074542,,1223.494984645553,1884.8964914260125,3033.9607271578557
29.448058442137302,ɔ,563.1390850495827,1050.5489381882765,1599.8422911611385
30.01624088640239,,201.84971593551842,1477.1292404067365,1918.0808364219627
30.584423330667477,ɔ,521.0113271601648,962.0412676157027,1658.7226330209267
31.05275297820058,,792.6611719013616,1495.8663395742922,2157.4219107637073
31.50788313751961,ɔ,532.7812907791263,1065.679684695777,1850.075886739713
48.27358932877239,,310.39829362877504,1236.9432878441473,2492.922961027188
65.0137635415496,ʋ,299.7747970483479,1040.075797279423,2589.14370761362
65.11881480449331,,258.13310515589103,1018.3630074135142,1992.6096675634785
65.24200441499566,ʋ,266.3529960367737,661.8171829353265,1912.8481551408067
65.7474650737721,,1133.8854829908116,1336.6627423955742,1806.7744829989379
66.23629891395315,ʋ,318.7587687977949,1157.271498957793,2512.712323597377
66.34210594137849,,279.07888663150766,1214.2812562456236,1762.0211729691287
66.45018026224865,ʋ,298.99619701205864,1202.370968398138,2092.8037995525274
66.8931857719555,,1257.7801918117507,1419.834761818429,2632.863352184622
67.34715649615869,ʋ,301.7295235538843,1261.8290802782565,2224.240551580051
67.45471371501512,,250.44130780430285,1290.309060505535,2269.0349894115993
67.55261836294852,ʋ,288.56587887589683,1222.1829431449491,1565.0734751752805
73.96128394859409,,1518.832270256008,2365.6651712046587,3323.745310342077
80.36450613801262,u,308.8519128383715,930.1525211977627,2398.9981193425697
80.47462335207547,,1094.2160553680803,2006.7278751863896,2904.4031857768123
80.59411224393091,u,308.9475335438024,928.6440569932688,2185.3120328731598
81.08251606667383,,315.1298990675554,1304.2022801483129,2238.319022580456
81.56701502366985,u,287.8498700677091,947.213121912222,2037.0768861052095
81.67557029143393,,1108.3052345743322,2013.47747957361,2996.723198522571
81.80052599533505,u,312.0576484361568,840.8687796357256,2149.492946182118
82.23638805070749,,330.71936485586195,1163.5882737959603,2346.615354572752
82.65756037303204,u,277.54542357890057,868.2674614424993,2133.68460417218
82.75719023337463,,1122.1822605309735,2143.8488687106883,2938.9829481121315
82.87307177306388,u,311.9502081905821,848.7841901158055,2240.261823502047
107.74597676654676,,508.40845365993994,1655.080659272622,2423.495170171863
132.58423634650745,ə,347.1609705713681,1450.3041633554394,2512.0938738600153
132.68059967524775,,354.5938676184944,1541.7868360258851,2397.5536577865423
132.80315406256872,ɛ,601.4551106567398,1544.8780175303261,1892.0848305914942
133.35531268527842,,1024.3989347714207,1575.7136462324418,2531.86300514942
133.88128024940738,ə,367.5219322335164,1426.106846921468,2961.2591540955386
133.9761610653978,,569.8412836911782,1861.133310880678,2374.249534685195
134.09525625630246,ɛ,551.0344557994515,1016.7498992516248,2107.3374344113818
134.578309480354,,492.075879347777,1555.5041380163977,2796.7166908408085
135.03528104243992,ə,340.95140716505443,1447.7838013889193,2568.9576193984376
135.13708779585716,,376.5443907733057,1645.1395624939046,2315.1712290817554
135.25520973411687,ɛ,540.5742846111865,1233.2688500648853,1991.2786462834422
163.2573697523158,,1566.6109070430275,1658.5394950907887,3149.618959953188
191.27782775203193,o,346.549306294533,961.3719775917933,2470.8936836079542
191.41780762418912,,336.2350039382024,1370.5550311151271,2273.6054716938147
191.55047511496497,u,198.69291990677002,1066.6222337129745,2101.9602768164345
192.08559104742966,,680.0642118840935,1522.444824685833,2345.4881840055073
192.6359462284874,o,328.3263787003377,867.2418384528551,2421.2151722567437
192.78188661319916,,317.6610870555032,1459.203513649249,2009.3818119617995
192.92082185944471,u,203.20092696140136,1314.3568394179292,2380.396622684561
193.35246407572777,,954.5612782775918,1583.8660971863944,2571.6677090415046
193.79245100958718,o,328.5660965401915,972.7528390510079,2505.0184706725126
