1.5370017305733583,,810.9452156874544,1863.5205642719154,2495.900409648014
3.1624021368137027,ɔ,401.51215871153283,1186.7638633631736,1728.2632790902749
3.3108665792800513,,331.20904070799594,1302.7263370376659,2186.7691196742844
3.4185316329770217,u,318.2289358627368,1537.6689328249922,2730.311474234531
3.8692377955382184,,753.1349340830171,1351.899691874574,2302.9714974560543
4.329364235548429,ɔ,345.3396149227152,951.310144891249,2075.005245701573
4.447582883049117,,289.50282946643205,1182.6206208192518,2261.6254829953605
4.558563318702497,u,309.3494421443639,1008.6714709042764,2252.6755571797034
15.460260824452119,,270.6022796686341,1598.8088072103774,2416.8367052449235
26.37568882383866,ɔ,532.7021147209903,1076.0736188980736,2073.113147367725
26.872297537833543,,802.9240931321956,1279.2217491203642,2563.0427593910067
27.371635379755446,ɔ,517.1071981435885,1090.4271527038306,1759.8765193981535
28.405463317074542,,1223.494984645553,1884.8964914260125,3033.9607271578557
29.448058442137302,ɔ,563.1390850495827,1050.5489381882765,1599.8422911611385
30.01624088640239,,201.84971593551842,1477.1292404067365,1918.0808364219627
30.584423330667477,ɔ,521.0113271601648,962.0412676157027,1658.7226330209267
31.05275297820058,,792.6611719013616,1495.8663395742922,2157.4219107637073
31.50788313751961,ɔ,532.7812907791263,1065.679684695777,1850.075886739713
48.27358932877239,,310.39829362877504,1236.9432878441473,2492.922961027188
65.0137635415496,u,299.7747970483479,1040.075797279423,2589.14370761362
65.11881480449331,,258.13310515589103,1018.3630074135142,1992.6096675634785
65.24200441499566,u,266.3529960367737,661.8171829353265,1912.8481551408067
65.7474650737721,,1133.8854829908116,1336.6627423955742,1806.7744829989379
66.23629891395315,u,318.7587687977949,1157.271498957793,2512.712323597377
66.34210594137849,,279.07888663150766,1214.2812562456236,1762.0211729691287
66.45018026224865,u,298.99619701205864,1202.370968398138,2092.8037995525274
66.8931857719555,,1257.7801918117507,1419.834761818429,2632.863352184622
10.78960544217685,,1102.644784966069,1152.8555786773204,2236.933547430278
21.613219890976215,ɔ,423.09530546737557,990.5908903639796,1548.832084753559
21.701291489840926,,329.7919005732396,1375.7969966790895,1689.250420338917
21.78844577555521,ɔ,544.2359904067276,1147.8086553875537,1475.0912465955807
21.855398736766183,,462.09980114887105,1251.8761168229491,2401.9891336644937
21.916195103842817,u,349.04234754280355,783.6314401350896,1961.8722128459292
22.453170543767133,,1169.0703754407864,1430.8890575690943,2434.0065764446185
23.00623294679457,ɔ,575.5064576810621,1260.7922731961546,1369.827940412326
23.09850776231018,,376.0934682578989,1426.3427137846782,2225.3065308942787
23.181621783123802,ɔ,526.9208245164081,1269.3317587945578,1739.470246072421
23.26011835833667,,327.2137658204445,1252.5436315957397,1474.875381775068
23.32861046808123,u,401.37829798514497,857.1134823398153,1952.836911636146
23.709839077352754,,1091.8634410406753,1751.40180897439,2759.951707907876
24.105928689462495,ɔ,561.3737500934269,950.6117361319666,1383.0867070436393
24.19005137631207,,402.69207810266215,1440.5217791046246,1927.1863157340035
24.264700080190973,ɔ,526.5691013047792,1270.026340062055,1895.3769370645143
24.33011389286836,,372.62868950312054,1207.8581540743364,1998.3100485299956
24.393218982745374,u,465.567169815442,1266.2057888423815,2574.118934781799
46.09568248321841,,1253.6374524847076,2014.8525703730995,3275.019932533541
67.85037514547008,ɔ,569.2143365010942,906.421274056786,2777.8605186678797
68.01368465691758,,370.83943545750196,1104.0405914904504,2605.950081035677
68.15684086202637,ɔ,531.9159933713563,893.3289535613029,2197.6632112918846
68.23989331689865,,433.84777407543413,677.8072961495873,1874.4515768459062
68.30157285067348,u,567.4499869571017,1047.4652070865443,2444.571016982386
68.7992108843537,,1164.8366559723659,2316.0401493582353,3496.822115698049
69.3094418968052,ɔ,821.7421165963308,1068.9499356575432,3118.258870700655
69.42849676230497,,292.76227252908745,1130.675711138253,2555.4126646706427
69.55100322073092,ɔ,567.7641272383521,978.6279574768089,1292.2409434609065
69.68108030299217,,606.4450371663143,1015.682056848313,2546.2574944219455
69.79188670639988,u,310.2911773009938,1230.272534752362,2272.1548747974557
94.44675475863886,,453.40775518590215,918.4479027176684,2433.734123554754
119.1319131920169,ɔ,325.0712607584108,986.3065323218682,2496.477850153153
119.25014708567821,,276.2140466515411,1001.4377480510418,2451.578893260703
119.35721025767441,i,286.68226808292263,1110.153295804734,2475.3837744678144
119.80697636401311,,380.8235445100387,1396.6281030929947,2320.773862820716
120.25375621945304,o,314.43829265736815,917.1631287867085,2534.6661312450005
120.36940753752305,,276.6745474286871,1069.16297171559,2398.3226264258797
120.48949190611339,i,256.08001246257635,1170.4431145346489,2425.5488103721077
