vowel,duration,word,num_syl,syl_in_word,part_of_speech,part_of_word,first,final,nasal,speaker
a,0.088975345113397, npa  ,1,1,root,V,no,yes,not nasal,atch
a,0.0729882691401542, npa  ,1,1,root,V,no,yes,not nasal,atch
u,0.0744947890255502, nun  ,1,1,root,V,no,no,nasal,atch
u,0.103909627667405, nun  ,1,1,root,V,no,no,nasal,atch
a,0.10490443645537, ŋa  ,1,1,root,V,no,yes,not nasal,atch
a,0.106075287291076, ŋa  ,1,1,root,V,no,yes,not nasal,atch
a,0.0918434176389837, ŋa  ,1,1,root,V,no,yes,not nasal,atch
a,0.0886549555345936, ŋmal  ,1,1,root,V,no,no,not nasal,atch
a,0.0861923178807728, ŋmal  ,1,1,root,V,no,no,not nasal,atch
a,0.0938538572478364, ŋmal  ,1,1,root,V,no,no,not nasal,atch
ɛ,0.0908439667823586, ŋmɛ  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.0930329780301235, ŋmɛ  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.0831824274150676, ŋmɛ  ,1,1,root,V,no,yes,not nasal,atch
u,0.0763417672658306, obu,2,2,root,N,no,yes,not nasal,atch
u,0.0911175931880734, obu,2,2,root,N,no,yes,not nasal,atch
u,0.0591033036896533, obu,2,2,root,N,no,yes,not nasal,atch
o,0.0793486168404342, obu ,1,2,pref,N,yes,no,not nasal,atch
o,0.0849609990539193, obu ,1,2,pref,N,yes,no,not nasal,atch
o,0.0751104484388633, obu ,1,2,pref,N,yes,no,not nasal,atch
o,0.0672178577215163, odo,1,2,pref,N,yes,no,not nasal,atch
o,0.0774821522870752, odo,1,2,pref,N,yes,no,not nasal,atch
o,0.0802996850973158, odo,1,2,pref,N,yes,no,not nasal,atch
o,0.0991738884415553, odo ,2,2,root,N,no,yes,not nasal,atch
o,0.08875228352872, odo ,2,2,root,N,no,yes,not nasal,atch
u,0.10028493378661, ofu,2,2,root,N,no,yes,not nasal,atch
u,0.101109451682418, ofu,2,2,root,N,no,yes,not nasal,atch
u,0.0781642965243349, ofu,2,2,root,N,no,yes,not nasal,atch
o,0.114278180361452, ofu  ,1,2,pref,N,yes,no,not nasal,atch
o,0.146434378298693, ofu  ,1,2,pref,N,yes,no,not nasal,atch
o,0.10049695267412, ofu  ,1,2,pref,N,yes,no,not nasal,atch
e,0.0815643360335798, oge,2,2,root,N,no,yes,not nasal,atch
e,0.108346655328205, oge,2,2,root,N,no,yes,not nasal,atch
o,0.0742600671350146, oge ,1,2,pref,N,yes,no,not nasal,atch
o,0.0998250082799359, oge ,1,2,pref,N,yes,no,not nasal,atch
o,0.126615063383269, ogo,2,2,root,N,no,yes,not nasal,atch
o,0.0862298551080584, ogo,2,2,root,N,no,yes,not nasal,atch
o,0.117956608297276, ogo,2,2,root,N,no,yes,not nasal,atch
o,0.117236169799411, ogo ,1,2,pref,N,yes,no,not nasal,atch
o,0.0792382452343645, ogo ,1,2,pref,N,yes,no,not nasal,atch
o,0.0896470223059395, ogo ,1,2,pref,N,yes,no,not nasal,atch
ə,0.056917712771991, olən,2,2,root,N,no,no,nasal,atch
ə,0.0410336999053981, olən,2,2,root,N,no,no,nasal,atch
ə,0.0516230418164695, olən,2,2,root,N,no,no,nasal,atch
o,0.111773117880801, olən ,1,2,pref,N,yes,no,not nasal,atch
o,0.108856631220419, olən ,1,2,pref,N,yes,no,not nasal,atch
o,0.119532963481503, olən ,1,2,pref,N,yes,no,not nasal,atch
o,0.0937550510739129, olo,1,2,pref,N,yes,no,not nasal,atch
o,0.0761676917277327, olo,1,2,pref,N,yes,no,not nasal,atch
o,0.0816082411365641, olo,2,2,root,N,no,yes,not nasal,atch
o,0.0816364382214942, olo ,2,2,root,N,no,yes,not nasal,atch
o,0.0572627885103429, olo ,2,2,root,N,no,yes,not nasal,atch
a,0.0978898467360451, oman,2,2,root,N,no,no,nasal,atch
a,0.0881008620624435, oman,2,2,root,N,no,no,nasal,atch
a,0.110941826300852, oman,2,2,root,N,no,no,nasal,atch
o,0.0969794300851454, oman ,1,2,pref,N,yes,no,nasal,atch
o,0.10416870085146, oman ,1,2,pref,N,yes,no,nasal,atch
o,0.0725907315042562, oman ,1,2,pref,N,yes,no,nasal,atch
a,0.0745385610467792, oŋasi,2,3,root,N,no,no,not nasal,atch
i,0.0654484926265013, oŋasi,3,3,root,N,no,yes,not nasal,atch
i,0.0727205473627918, oŋasi,3,3,root,N,no,yes,not nasal,atch
o,0.0490863694699328, oŋasi,1,3,pref,N,yes,no,nasal,atch
o,0.0464897641331845, oŋasi,1,3,pref,N,yes,no,nasal,atch
a,0.0618124652582992, oŋasi ,2,3,root,N,no,no,not nasal,atch
a,0.0709025336786908, oŋasi ,2,3,root,N,no,no,not nasal,atch
i,0.0618124652584128, oŋasi ,3,3,root,N,no,yes,not nasal,atch
o,0.0662520089026657, oŋasi ,1,3,pref,N,yes,no,nasal,atch
a,0.127118742160291, opa  ,2,2,root,V,no,yes,not nasal,atch
a,0.10569423505467, opa  ,2,2,root,V,no,yes,not nasal,atch
a,0.0908583398115752, opa  ,2,2,root,V,no,yes,not nasal,atch
o,0.058560319422213, opa  ,1,2,pref,V,yes,no,not nasal,atch
o,0.0728433241592938, opa  ,1,2,pref,V,yes,no,not nasal,atch
o,0.0734883630830154, opa  ,1,2,pref,V,yes,no,not nasal,atch
ɩ,0.0965046130557993, osɩn,2,2,root,N,no,no,nasal,atch
ɩ,0.0795739791864207, osɩn,2,2,root,N,no,no,nasal,atch
ɩ,0.0694155988646798, osɩn,2,2,root,N,no,no,nasal,atch
o,0.0854014607380122, osɩn  ,1,2,pref,N,yes,no,not nasal,atch
o,0.0969132563859602, osɩn  ,1,2,pref,N,yes,no,not nasal,atch
o,0.0964479394513091, osɩn  ,1,2,pref,N,yes,no,not nasal,atch
i,0.107063171996216, oyi,2,2,root,N,no,yes,not nasal,atch
i,0.109956771239367, oyi,2,2,root,N,no,yes,not nasal,atch
i,0.0998291738883665, oyi,2,2,root,N,no,yes,not nasal,atch
ɔ,0.129404615326393, oyi ,1,2,pref,N,yes,no,not nasal,atch
o,0.101090670198658, oyi ,1,2,pref,N,yes,no,not nasal,atch
o,0.101005466035957, oyi ,1,2,pref,N,yes,no,not nasal,atch
u,0.116174931315043, oyu,2,2,root,N,no,yes,not nasal,atch
u,0.0879161642384076, oyu,2,2,root,N,no,yes,not nasal,atch
u,0.0580566826868675, oyu,2,2,root,N,no,yes,not nasal,atch
o,0.118438733017995, oyu ,1,2,pref,N,yes,no,not nasal,atch
o,0.109462130558171, oyu ,1,2,pref,N,yes,no,not nasal,atch
o,0.0939533502365179, oyu ,1,2,pref,N,yes,no,not nasal,atch
a,0.127188029004628, pa  ,1,1,root,V,no,yes,not nasal,atch
a,0.141581972612357, pa  ,1,1,root,V,no,yes,not nasal,atch
a,0.139722834756412, pa  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.132058944181665, peya,1,2,root,N,no,no,not nasal,atch
ɛ,0.120053585619672, peya,1,2,root,N,no,no,not nasal,atch
a,0.079235366508982, peya ,2,2,root,N,no,yes,not nasal,atch
a,0.0744332230841848, peya ,2,2,root,N,no,yes,not nasal,atch
e,0.138349659643495, peya ,1,2,root,N,no,no,not nasal,atch
o,0.0920048704111309, pul  ,1,1,root,V,no,no,not nasal,atch
u,0.0727186387133542, pul  ,1,1,root,V,no,no,not nasal,atch
u,0.0637108267093253, pul  ,1,1,root,V,no,no,not nasal,atch
u,0.0798911835055946, pul  ,1,1,root,V,no,no,not nasal,atch
u,0.0997171205887923, pul  ,1,1,root,V,no,no,not nasal,atch
a,0.111999999999966, sabule,1,3,root,N,no,no,not nasal,atch
e,0.0538667186912107, sabule,3,3,root,N,no,yes,not nasal,atch
u,0.0430062390698822, sabule,2,3,root,N,no,no,not nasal,atch
a,0.0684190167019096, sabule ,1,3,root,N,no,no,not nasal,atch
e,0.0498481407399822, sabule ,3,3,root,N,no,yes,not nasal,atch
u,0.0454193491252681, sabule ,2,3,root,N,no,no,not nasal,atch
u,0.0870910507360349, səpʋ,2,2,root,N,no,yes,not nasal,atch
ʋ,0.0914059046859847, səpʋ,2,2,root,N,no,yes,not nasal,atch
ʋ,0.0767548939533071, səpʋ,2,2,root,N,no,yes,not nasal,atch
ə,0.0465835852774034, səpʋ ,1,2,root,N,no,no,not nasal,atch
ə,0.0383904799680294, səpʋ ,1,2,root,N,no,no,not nasal,atch
ə,0.0426416077518752, səpʋ ,1,2,root,N,no,no,not nasal,atch
i,0.0474269437329439, sokuli,3,3,root,N,no,yes,not nasal,atch
i,0.0560737141937579, sokuli,3,3,root,N,no,yes,not nasal,atch
o,0.0525344607503939, sokuli,1,3,root,N,no,no,not nasal,atch
o,0.0527092913421256, sokuli,1,3,root,N,no,no,not nasal,atch
u,0.032773676268107, sokuli,2,3,root,N,no,no,not nasal,atch
u,0.0347045831623518, sokuli,2,3,root,N,no,no,not nasal,atch
i,0.0405948105797051, sokuli ,3,3,root,N,no,yes,not nasal,atch
i,0.0642748427625292, sokuli ,3,3,root,N,no,yes,not nasal,atch
o,0.0752197960742933, sokuli ,1,3,root,N,no,no,not nasal,atch
o,0.0520568747434708, sokuli ,1,3,root,N,no,no,not nasal,atch
u,0.0424653502702767, sokuli ,2,3,root,N,no,no,not nasal,atch
u,0.0405907134270364, sokuli ,2,3,root,N,no,no,not nasal,atch
i,0.125184080731628, wi  ,1,1,root,V,no,yes,not nasal,atch
i,0.1056881993062, wi  ,1,1,root,V,no,yes,not nasal,atch
i,0.104662100283917, wi  ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.106543281824883, yɔ  ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.104149050772605, yɔ  ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.107740397350994, yɔ  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.102987827183824, ye  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.0700142104489032, yɛ  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.098158857983833, yɛ  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.0996000117734183, yɛ  ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.104788344370831, yɛ  ,1,1,root,V,no,yes,not nasal,atch
i,0.149297407757785, yi  ,1,1,root,V,no,yes,not nasal,atch
i,0.121592734153239, yi  ,1,1,root,V,no,yes,not nasal,atch
i,0.131201265157471, yi  ,1,1,root,V,no,yes,not nasal,atch
a,0.104337922435263,apa,2,2,root,N,no,yes,not nasal,atch
a,0.0639069774915981,apa,1,2,pref,N,yes,no,not nasal,atch
a,0.135059920580907,ca ,1,1,root,V,no,yes,not nasal,atch
a,0.122500995039082,ca ,1,1,root,V,no,yes,not nasal,atch
a,0.14247174549083,ca ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.0838506643475369,cɔ ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.121283996645544,cɔ ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.176797351333972,ɔdun,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.114039128693242,ɔdun,1,2,pref,N,yes,no,not nasal,atch
u,0.0951985737952156,ɔdun,2,2,root,N,no,no,nasal,atch
u,0.0995627049986227,ɔdun,2,2,root,N,no,no,nasal,atch
ɛ,0.108816475215689,cɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.0756324226485958,cɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.0720732498180041,cɛ,1,1,root,V,no,yes,not nasal,atch
ɛɛ,0.100208406778847,cɛɛ,1,1,root,V,no,yes,not nasal,atch
ɛɛ,0.148385525422327,cɛɛ,1,1,root,V,no,yes,not nasal,atch
ɛɛ,0.122048700563709,cɛɛ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.0926400902869772,ɔkoŋ,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0832026319844772,ɔkoŋ,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0745301682954959,ɔkoŋ,1,2,pref,N,yes,no,not nasal,atch
o,0.0869215661950875,ɔkoŋ,2,2,root,N,no,no,nasal,atch
o,0.0768024295241502,ɔkoŋ,2,2,root,N,no,no,nasal,atch
o,0.0732879988238437,ɔkoŋ,2,2,root,N,no,no,nasal,atch
a,0.0676215484622844,ɔkpa,2,2,root,N,no,yes,not nasal,atch
a,0.0651705905141852,ɔkpa,2,2,root,N,no,yes,not nasal,atch
a,0.0740258310572699,ɔkpa,2,2,root,N,no,yes,not nasal,atch
ɔ,0.057218233314245,ɔkpa,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0642395820782439,ɔkpa,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0727039412169574,ɔkpa,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0995993811111475,ɔ́lɔ,2,2,root,N,no,yes,not nasal,atch
ɔ,0.0855052109745884,ɔ́lɔ,2,2,root,V,no,yes,not nasal,atch
ɔ,0.0736944317879988,ɔ́lɔ,2,2,root,V,no,yes,not nasal,atch
ɔ,0.0771301401016444,ɔ́lɔ,2,2,root,V,no,yes,not nasal,atch
ɔ,0.0793486168399795,ɔ́lɔ,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0788904446546894,ɔ́lɔ,1,2,pref,V,yes,no,not nasal,atch
ɔ,0.0918215953588514,ɔ́lɔ,1,2,pref,V,yes,no,not nasal,atch
ɔ,0.105824342430651,ɔ̀lɔ,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0807745150425489,ɔlɔŋ ɔlọŋ,2,2,root,N,no,no,nasal,atch
ɔ,0.0643671916744779,ɔlɔŋ ɔlọŋ,2,2,root,N,no,no,nasal,atch
ɔ,0.0788081286660826,ɔlɔŋ ɔlọŋ,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.096268727341453,ɔlɔŋ ɔlọŋ,1,2,pref,N,yes,no,not nasal,atch
a,0.0825743327233965,ɔpa,2,2,root,N,no,yes,not nasal,atch
a,0.0957540991851146,ɔpa,2,2,root,N,no,yes,not nasal,atch
ɔ,0.0997773187074244,ɔpa,1,2,pref,N,yes,no,not nasal,atch
ɔ,0.0855674928887992,ɔpa,1,2,pref,N,yes,no,not nasal,atch
a,0.0791337355265966,ɔpa ,2,2,root,N,no,yes,not nasal,atch
ɔ,0.0722525411329684,ɔpa ,1,2,pref,N,yes,no,not nasal,atch
ʋ,0.138775878380897,ɔʋ,1,1,root,V,no,yes,not nasal,atch
ʋ,0.122872279828925,ɔʋ,1,1,root,V,no,yes,not nasal,atch
ʋ,0.117157290069371,ɔʋ,1,1,root,V,no,yes,not nasal,atch
a,0.116924303732162,da,1,1,root,V,no,yes,not nasal,atch
a,0.106902220554957,da,1,1,root,V,no,yes,not nasal,atch
a,0.10690222055507,da,1,1,root,V,no,yes,not nasal,atch
ɔ,0.127023692272459,dɔ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.132481948126507,dɔ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.150016323613837,dɔ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.150016323613837,dɔ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.123617347185685,dɔ,1,1,root,V,no,yes,not nasal,atch
u,0.154831935595098,du,1,1,root,V,no,yes,not nasal,atch
u,0.131696129126908,du,1,1,root,V,no,yes,not nasal,atch
e,0.0845104227788056,epu,1,2,pref,N,yes,no,not nasal,atch
e,0.0845104227788056,epu,1,2,pref,N,yes,no,not nasal,atch
e,0.0641417870464238,epu,1,2,pref,N,yes,no,not nasal,atch
u,0.0684131993923529,epu,2,2,root,N,no,yes,not nasal,atch
u,0.0925590344720035,epu,2,2,root,N,no,yes,not nasal,atch
u,0.0711137204209535,epu,2,2,root,N,no,yes,not nasal,atch
a,0.119333951936823,fal,1,1,root,V,no,no,not nasal,atch
a,0.0929754461015477,fal,1,1,root,V,no,no,not nasal,atch
a,0.0996023488885953,fal,1,1,root,V,no,no,not nasal,atch
ɛ,0.141883210549451,fɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.120046510148711,fɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.123797963590902,fɛ,1,1,root,V,no,yes,not nasal,atch
a,0.0829751169454766,gɤca,2,2,root,N,no,yes,not nasal,atch
a,0.0940500985367407,gɤca,2,2,root,N,no,yes,not nasal,atch
ə,0.0617489242384863,gɤca,1,2,pref,N,no,no,not nasal,atch
ə,0.0806143701743167,gɤca,1,2,pref,N,no,no,not nasal,atch
ə,0.055683368636096,gɤcɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0518853997427868,gɤcɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0563794107440571,gɤcɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0514811839407229,gɤcɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0638366680865374,gɤcɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0506683231417355,gɤcɛ,1,2,pref,N,no,no,not nasal,atch
ɛ,0.0765646318745894,gɤcɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.0807106218220496,gɤcɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.087701305601854,gɤcɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.107080862596831,gɤcɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.0844291416628948,gɤcɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.121603975540097,gɤcɛ,2,2,root,N,no,yes,not nasal,atch
ə,0.0454601444006925,gɤɔɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0502455708272009,gɤɔɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0596870117955745,gɤɔɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0433023418909215,gɤɔɛ,1,2,pref,N,no,no,not nasal,atch
ɛ,0.118259956063241,gɤɔɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.10156019635275,gɤɔɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.118203690026462,gɤɔɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.107670687944903,gɤɔɛ,2,2,root,N,no,yes,not nasal,atch
ə,0.0494170916616951,gɤfɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0494170916616667,gɤfɛ,1,2,pref,N,no,no,not nasal,atch
ə,0.0456825175590154,gɤfɛ,1,2,pref,N,no,no,not nasal,atch
ɛ,0.101799208823081,gɤfɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.097845841490141,gɤfɛ,2,2,root,N,no,yes,not nasal,atch
ɛ,0.0783128872440102,gɤfɛ,2,2,root,N,no,yes,not nasal,atch
a,0.0877314664143114,gɤnan,2,2,root,N,no,no,nasal,atch
a,0.0596573971616862,gɤnan,2,2,root,N,no,no,nasal,atch
a,0.0874236367076264,gɤnan,2,2,root,N,no,no,nasal,atch
ə,0.0619969029328331,gɤnan,1,2,pref,N,no,no,nasal,atch
ə,0.0736315579943038,gɤnan,1,2,pref,N,no,no,nasal,atch
ə,0.0781172980133533,gɤnan,1,2,pref,N,no,no,nasal,atch
u,0.108830085351769,gudu,2,2,root,NUM,no,yes,not nasal,atch
u,0.0801110350506064,gudu,2,2,root,NUM,no,yes,not nasal,atch
u,0.082736322197249,gudu,2,2,root,NUM,no,yes,not nasal,atch
u,0.0725533902345176,gudu,1,2,root,NUM,no,no,not nasal,atch
u,0.0755764481609446,gudu,1,2,root,NUM,no,no,not nasal,atch
u,0.102041464043281,gudu,1,2,root,NUM,no,no,not nasal,atch
u,0.0905928853283057,gufu,2,2,root,N,no,yes,not nasal,atch
u,0.115584026108535,gufu,2,2,root,N,no,yes,not nasal,atch
u,0.118707918706064,gufu,2,2,root,N,no,yes,not nasal,atch
u,0.0718495297431474,gufu,1,2,pref,N,no,no,not nasal,atch
u,0.0827831538344838,gufu,1,2,pref,N,no,no,not nasal,atch
u,0.0862045600127316,gufu,1,2,pref,N,no,no,not nasal,atch
a,0.107104220264773,kpali,1,2,root,V,no,no,not nasal,atch
a,0.110937074087587,kpali,1,2,root,V,no,no,not nasal,atch
e,0.079832937541596,kpali,2,2,root,V,no,yes,not nasal,atch
e,0.0764000604565353,kpali,2,2,root,V,no,yes,not nasal,atch
ɛ,0.130175452852654,kpɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.125794160510395,kpɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.1160101702485,kpɛ,1,1,root,V,no,yes,not nasal,atch
ɔ,0.116236497256394,loŋɔ ,2,2,root,N,no,yes,not nasal,atch
ɔ,0.116236497256394,loŋɔ ,2,2,root,N,no,yes,not nasal,atch
ɔ,0.114543433869442,loŋɔ ,2,2,root,N,no,yes,not nasal,atch
o,0.0719090194891123,loŋɔ ,1,2,root,N,no,no,nasal,atch
o,0.0807745150425631,loŋɔ ,1,2,root,N,no,no,nasal,atch
o,0.0826214932828861,loŋɔ ,1,2,root,N,no,no,nasal,atch
o,0.0842222077578185,loŋo ,2,2,root,N,no,yes,not nasal,atch
o,0.0684305438032311,loŋo ,2,2,root,N,no,yes,not nasal,atch
o,0.0807129491012119,loŋo ,1,2,root,N,no,no,nasal,atch
o,0.0789583197729371,loŋo ,1,2,root,N,no,no,nasal,atch
a,0.11420579326716,nta,1,1,root,V,no,yes,not nasal,atch
a,0.09498847228474,nta,1,1,root,V,no,yes,not nasal,atch
a,0.098349829473932,nta,1,1,root,V,no,yes,not nasal,atch
a,0.112981258972354,nta,1,1,root,V,no,yes,not nasal,atch
a,0.0973443828006566,nta,1,1,root,V,no,yes,not nasal,atch
a,0.0909324773465414,nta,1,1,root,V,no,yes,not nasal,atch
a,0.116374074631949,nta(li),1,2,root,V,no,no,not nasal,atch
a,0.116374074631949,nta(li),1,2,root,V,no,no,not nasal,atch
i,0.0668531918098551,nta(li),2,2,root,V,no,no,not nasal,atch
i,0.0569490152454363,nta(li),2,2,root,V,no,no,not nasal,atch
a,0.101264979591832,nŋmali,1,2,root,V,no,no,not nasal,atch
a,0.121330016063723,npa  ,1,1,root,V,no,yes,not nasal,atch
ɔɔ,0.100899828510819,nsɔ,1,1,root,N,no,yes,not nasal,atch
ɔɔ,0.107885420436559,nsɔ,1,1,root,N,no,yes,not nasal,atch
ɔ,0.0922246335990166,nsɔ,1,1,root,N,no,yes,not nasal,atch
ɔ,0.0728017256386124,nsɔɔ,1,1,root,V,no,yes,not nasal,atch
ɔɔ,0.100598748155164,nsɔɔ,1,1,root,V,no,yes,not nasal,atch
ɔɔ,0.108385490992475,nsɔɔ,1,1,root,V,no,yes,not nasal,atch
a,0.0763109842953326,ŋmali,1,2,root,V,no,no,not nasal,atch
a,0.0801935061513177,ŋmali,1,2,root,V,no,no,not nasal,atch
a,0.0713148609099789,ŋmali,1,2,root,V,no,no,not nasal,atch
i,0.087534834437065,ŋmali,2,2,root,V,no,yes,not nasal,atch
i,0.0713148609099789,ŋmali,2,2,root,V,no,yes,not nasal,atch
o,0.114908850278311,otu,1,2,pref,N,yes,no,not nasal,atch
o,0.130762584701727,otu,1,2,pref,N,yes,no,not nasal,atch
o,0.133441742922116,otu,1,2,pref,N,yes,no,not nasal,atch
o,0.0972111974020322,otu,1,2,pref,N,yes,no,not nasal,atch
o,0.114681035775788,otu,1,2,pref,N,yes,no,not nasal,atch
o,0.0897442503552383,otu,1,2,pref,N,yes,no,not nasal,atch
u,0.100284087515603,otu,2,2,root,N,no,yes,not nasal,atch
u,0.116752307769388,otu,2,2,root,N,no,yes,not nasal,atch
u,0.115941186473293,otu,2,2,root,N,no,yes,not nasal,atch
u,0.0858698910384418,otu,2,2,root,N,no,yes,not nasal,atch
u,0.0836861612417578,otu,2,2,root,N,no,yes,not nasal,atch
u,0.0683765716992184,otu,2,2,root,N,no,yes,not nasal,atch
o,0.120509742363822,oko ,1,2,root,NUM,yes,no,not nasal,atch
o,0.111619679402565,oko ,1,2,root,NUM,yes,no,not nasal,atch
o,0.0814922438115957,oko ,1,2,root,NUM,yes,no,not nasal,atch
ʋ,0.0988179887383466,oko ,2,2,root,NUM,no,yes,not nasal,atch
ʋ,0.0937605306981765,oko ,2,2,root,NUM,no,yes,not nasal,atch
ʋ,0.0804056805608013,oko ,2,2,root,NUM,no,yes,not nasal,atch
a,0.0814222029825941,sa,1,1,root,V,no,no,not nasal,atch
a,0.0948775670351551,sa,1,1,root,V,no,yes,not nasal,atch
a,0.0664596928895662,sa,1,1,root,V,no,yes,not nasal,atch
aa,0.107895563843612,saa,1,1,root,V,no,yes,not nasal,atch
aa,0.119497070971419,saa,1,1,root,V,no,yes,not nasal,atch
aa,0.11420958995518,saa,1,1,root,V,no,yes,not nasal,atch
a,0.150293693173239,sal,1,1,root,V,no,no,not nasal,atch
a,0.112720269880014,sal,1,1,root,V,no,no,not nasal,atch
a,0.109304504126043,sal,1,1,root,V,no,no,not nasal,atch
ɛ,0.142924692125461,sɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.1275065583485,sɛ,1,1,root,V,no,yes,not nasal,atch
ɛ,0.136350014476079,sɛ,1,1,root,V,no,yes,not nasal,atch
